delivery_id,date,time,origin_warehouse,destination_city,destination_country,client_name,product_type,product_grade,volume_kg,distance_km,delivery_time_hours,transport_cost_eur,delivery_status,delay_hours
DEL613632,27/06/2024,03:58,Warehouse_FR_Paris,Gdansk,PL,Client_22,SMP,,4132,1597,18.9,1266.04,On-time,0
DEL991145,23/03/2024,10:53,Warehouse_FR_Paris,Utrecht,NL,Client_2,Cheese,,2259,419,6.7,400.37,On-time,0
DEL854639,08/03/2024,16:48,Warehouse_DE_Hamburg,Ghent,BE,Client_20,Cheese,,2585,456,6.4,395.62,On-time,0
DEL769164,19/05/2024,09:34:58,Warehouse_PL_Warsaw,Szczecin,PL,Client_8,Butter,B,2618,366,4.5,534.72,On-time,0
DEL643446,16/05/2024,15:03,Warehouse_PL_Warsaw,Warsaw,PL,Client_28,SMP,,7506,198,3.2,193.73,On-time,0
DEL755017,23/02/2024,17:25,Warehouse_FR_Paris,Essen,DE,Client_2,Butter,A,2270,841,12.3,1059.88,On-time,0
DEL464271,11/02/2024,17:40,Warehouse_PL_Warsaw,Milan,IT,Client_24,Butter,C,2309,1519,21.8,1731.21,On-time,
DEL982252,23/05/2024,14:25,Warehouse_FR_Paris,Nice,FR,Client_15,Cheese,,1289,163,,164.83,On-time,0
DEL756208,21/01/2024,18:14:17,Warehouse_FR_Paris,Dortmund,DE,Client_11,Cheese,,3781,946,14.9,926.58,On-time,0
DEL129497,08/02/2024,22:11,Warehouse_PL_Warsaw,Rome,IT,Client_31,Cheese,,2991,1547,24.5,1410.49,Delayed,6.1
DEL553504,09/06/2024,,Warehouse_DE_Hamburg,Leipzig,DE,Client_30,Butter,A,,144,2,158.49,Delayed,10.9
DEL550770,05-28-2024,19:41,Warehouse_FR_Paris,Bydgoszcz,PL,Client_14,Butter,B,2139,1402,16.5,1789.46,On-time,0
DEL997097,10/02/2024,02:52,Warehouse_PL_Warsaw,Dusseldorf,DE,Client_3,SMP,,2711,786,12.3,606.23,On-time,0
DEL170461,10/03/2024,17:34,Warehouse_PL_Warsaw,Liege,BE,Client_4,Butter,B,2306,1108,15.9,1291.73,Delayed,10
DEL315109,28/03/2024,20:30,Warehouse_FR_Paris,Nantes,FR,Client_33,Cheese,,,437,6.4,364.37,Delayed,3.9
DEL703834,01/04/2024,12:49,Warehouse_DE_Hamburg,Charleroi,BE,Client_2,SMP,,1099,499,6.7,362.4,On-time,0
DEL136139,17/02/2024,15:40:45,Warehouse_DE_Hamburg,Utrecht,NL,Client_25,SMP,,5850,365,4.9,290.68,On-time,0
DEL599561,10/06/2024,21:40:07,Warehouse_DE_Hamburg,Utrecht,NL,Client_11,Butter,B,1707,324,,409.57,On-time,0
DEL650144,24/02/2024,14:53,Warehouse_FR_Paris,Florence,IT,Client_17,Cheese,,4149,1141,18.3,1176.73,On-time,0
DEL350317,30/05/2024,05:38,Warehouse_DE_Hamburg,Bremen,DE,Client_33,Butter,B,3249,105,1.7,149.65,Delayed,7.5
DEL846638,26/06/2024,11:33,Warehouse_DE_Hamburg,Munich,DE,Client_33,Butter,C,2322,157,2.3,213.37,On-time,0
DEL555816_DUP,02/04/2024,01:33:35,Warehouse_FR_Paris,Naples,IT,Client_30,Butter,B,2580,1056,17,1280.82,On-time,0
DEL367079,28/03/2024,17:44,Warehouse_DE_Hamburg,Marseille,FR,Client_20,SMP,,4438,894,11.2,852.99,Delayed,
DEL170371,14/01/2024,18:57,Warehouse_FR_Paris,Madrid,ES,Client_31,Cheese,,2332,932,14.5,1001.99,On-time,0
DEL498468,22/03/2024,20:45,Warehouse_FR_Paris,Liege,BE,Client_12,SMP,,4293,258,4.2,205.06,On-time,0
DEL181153,19/05/2024,17:39,Warehouse_PL_Warsaw,Frankfurt,DE,Client_14,Butter,A,2895,694,10.7,935.49,On-time,0
DEL366863,01/02/2024,06:38:51,Warehouse_DE_Hamburg,Liege,BE,Client_19,Cheese,,3341,447,5.7,476.75,On-time,0
DEL628700,05/03/2024,13:28:43,Warehouse_PL_Warsaw,Antwerp,BE,Client_11,Butter,B,2370,1286,15.5,1429.51,On-time,0
DEL845306,23/05/2024,07:18,Warehouse_DE_Hamburg,Zaragoza,ES,Client_27,SMP,,3204,1833,28,1651.18,Delayed,11.2
DEL524974,28/01/2024,00:03,Warehouse_FR_Paris,Milan,IT,Client_5,Butter,C,2516,1108,15.5,1405.65,On-time,0
DEL353060,23/04/2024,15:10,Warehouse_PL_Warsaw,Groningen,NL,Client_24,Butter,B,2336,1000,13.6,1065.17,On-time,0
DEL244073,08/06/2024,08:49,Warehouse_DE_Hamburg,Valencia,ES,Client_2,Butter,A,1071,1991,25.4,2052.63,On-time,0
DEL677482,04/04/2024,01:56,Warehouse_DE_Hamburg,Bordeaux,FR,Client_13,Cheese,,3926,962,11.9,1032.05,On-time,0
DEL229013,14/01/2024,23:27:22,Warehouse_FR_Paris,Zaragoza,ES,Client_35,Butter,B,1089,1171,16.1,1426.25,On-time,0
DEL504869,13/05/2024,22:33,Warehouse_FR_Paris,Eindhoven,NL,Client_18,Cheese,,4190,456,7.3,434.42,On-time,0
DEL619618,15/06/2024,13:27,Warehouse_DE_Hamburg,Ghent,BE,Client_22,Butter,A,2161,428,5.3,585.35,Delayed,
DEL841987,25/02/2024,18:27,Warehouse_DE_Hamburg,Antwerp,BE,Client_12,Cheese,,3174,557,6.7,514.77,On-time,0
DEL931034,05/05/2024,17:23:34,Warehouse_FR_Paris,Warsaw,PL,Client_25,Cheese,,2109,1421,19,1433.51,Delayed,7.8
DEL646807,04/05/2024,17:17,Warehouse_FR_Paris,Wroclaw,PL,Client_18,SMP,,4877,1418,20.4,1228.66,On-time,0
DEL660239,02/05/2024,19:08,Warehouse_DE_Hamburg,Lodz,PL,Client_7,Cheese,,1854,729,,772.79,On-time,0
DEL783051,29/02/2024,22:40,Warehouse_DE_Hamburg,Seville,ES,Client_30,SMP,,4170,1855,27.7,1305.34,On-time,0
DEL431189,29/03/2024,02:36,Warehouse_PL_Warsaw,Naples,IT,Client_30,SMP,,,1466,22.4,1266.3,Delayed,2.6
DEL246956,20/04/2024,21:43,Warehouse_FR_Paris,Cologne,DE,Client_13,SMP,,4374,787,12.2,621.26,On-time,0
DEL968541,26/02/2024,11:14,Warehouse_DE_Hamburg,Nice,FR,Client_6,Butter,C,2007,1176,13.6,1370.83,On-time,0
DEL345921,19/02/2024,09:49,Warehouse_FR_Paris,Munich,DE,Client_12,Butter,,1702,941,11.8,1038.75,On-time,0
DEL805885,28/01/2024,12:43,Warehouse_FR_Paris,Stuttgart,DE,Client_31,SMP,,6092,826,13,821.14,On-time,0
DEL448949,13/01/2024,17:39,Warehouse_PL_Warsaw,Liege,BE,Client_20,Cheese,,4050,1257,15.7,1451.36,On-time,0
DEL310523,05/05/2024,20:59,Warehouse_DE_Hamburg,Madrid,ES,Client_11,Butter,A,1897,1683,20,1941.73,On-time,0
DEL733882,05/03/2024,15:29,Warehouse_DE_Hamburg,Krakow,PL,Client_9,SMP,,6620,850,13.7,879.08,On-time,0
DEL964424,17/02/2024,12:02:29,Warehouse_DE_Hamburg,Eindhoven,NL,Client_28,SMP,,6781,452,5.8,415.76,On-time,0
DEL151328,22/06/2024,,Warehouse_DE_Hamburg,Munich,DE,Client_29,Butter,B,1312,124,2,134.69,Delayed,3
DEL793918,14/02/2024,,Warehouse_DE_Hamburg,Toulouse,FR,Client_17,Butter,A,1671,1143,16.5,1228.26,Delayed,7
DEL913274,27/04/2024,21:29,Warehouse_PL_Warsaw,Munich,DE,Client_17,SMP,,6260,630,7.8,502.07,On-time,0
DEL544251,04/01/2024,16:22,Warehouse_PL_Warsaw,Brussels,BE,Client_4,Cheese,,3243,1190,17.6,1367.87,On-time,0
DEL618689,09/06/2024,01:16,Warehouse_PL_Warsaw,Toulouse,FR,Client_12,SMP,,6777,1449,18.6,1292.35,On-time,0
DEL744560,26/01/2024,17:18,Warehouse_FR_Paris,Stuttgart,DE,Client_1,Butter,C,1365,962,13.6,1204.42,On-time,
DEL867457,10/01/2024,17:47,Warehouse_FR_Paris,Nantes,FR,Client_19,SMP,,6278,486,7.7,1147.082614,On-time,0
DEL621317,13/03/2024,15:16:51,Warehouse_PL_Warsaw,Bordeaux,FR,Client_26,Butter,A,2056,1499,21,1562.7,On-time,0
DEL628859,24/06/2024,13:52,Warehouse_DE_Hamburg,Utrecht,NL,Client_31,Cheese,,2737,496,7.5,418.18,On-time,0
DEL524046,13/06/2024,15:27,Warehouse_DE_Hamburg,Rome,IT,Client_23,SMP,,5279,1316,16.8,1231.71,On-time,0
DEL549132,14/01/2024,07:58,Warehouse_PL_Warsaw,Lille,FR,Client_23,Butter,B,2084,1518,21.6,1767.52,On-time,0
DEL793775,25/02/2024,23:26,Warehouse_DE_Hamburg,Eindhoven,NL,Client_14,Butter,A,1996,429,5.7,490.16,On-time,0
DEL275681,29/05/2024,21:42:53,Warehouse_FR_Paris,Warsaw,PL,Client_18,Cheese,,4887,1600,25.3,1908.16,On-time,0
DEL535214,04/03/2024,05:57,Warehouse_PL_Warsaw,Barcelona,ES,Client_25,Cheese,,2625,2303,,2511.97,Delayed,7.7
DEL632304,06-20-2024,,Warehouse_FR_Paris,Rome,IT,Client_4,Butter,C,2725,1252,18.8,1735.82,On-time,0
DEL179028,30/05/2024,,Warehouse_DE_Hamburg,Naples,IT,Client_23,Cheese,,3220,1332,15,1229.99,On-time,0
DEL840322,03/04/2024,09:05,Warehouse_DE_Hamburg,Barcelona,ES,Client_28,Butter,,2230,1852,22.2,2403.66,Delayed,2.8
DEL591074,15/04/2024,18:35,Warehouse_PL_Warsaw,Toulouse,FR,Client_27,SMP,,6756,1523,22.6,1390.27,On-time,0
DEL980738,27/02/2024,01:10,Warehouse_DE_Hamburg,Essen,DE,Client_9,Butter,B,1522,241,2.9,289.23,On-time,0
DEL959871,04/06/2024,22:10,Warehouse_FR_Paris,Cologne,DE,Client_18,Butter,A,1969,629,8.6,734.78,On-time,0
DEL593912,24/01/2024,09:53,Warehouse_PL_Warsaw,Rotterdam,NL,Client_28,SMP,,6138,1015,13.2,952.66,On-time,0
DEL224445,29/05/2024,22:05,Warehouse_PL_Warsaw,Strasbourg,FR,Client_22,Cheese,,2539,1547,23.4,506.1011938,On-time,0
DEL134658,26/02/2024,13:50,Warehouse_PL_Warsaw,Nice,FR,Client_23,SMP,,5952,1629,25.2,1347.76,On-time,0
DEL859984,16/04/2024,00:56:26,Warehouse_PL_Warsaw,Breda,NL,Client_27,Butter,A,1476,1149,14.4,1456.17,On-time,0
DEL204045,23/01/2024,03:05,Warehouse_PL_Warsaw,Munich,DE,Client_27,SMP,,5271,623,10,494.66,On-time,0
DEL620787,04/05/2024,23:00,Warehouse_FR_Paris,Essen,DE,Client_24,Cheese,,2779,619,9,532.58,Delayed,6.6
DEL188115,04-24-2024,02:03,Warehouse_FR_Paris,Cologne,DE,Client_4,Butter,B,1915,870,12.2,1125.08,On-time,0
DEL512668,27/06/2024,01:15,Warehouse_DE_Hamburg,Montpellier,FR,Client_35,SMP,,3496,964,12,809.93,On-time,0
DEL866935,15/03/2024,21:53,Warehouse_FR_Paris,Gdansk,PL,Client_11,Butter,B,1668,1618,22.5,1841.8,On-time,0
DEL235029,18/01/2024,07:40,Warehouse_PL_Warsaw,Katowice,PL,Client_32,SMP,,4798,222,3.5,179.17,On-time,0
DEL617052,22/01/2024,13:04,Warehouse_FR_Paris,Leipzig,DE,Client_29,SMP,,5567,833,11.3,787.61,On-time,0
DEL677981,23/05/2024,07:00,Warehouse_DE_Hamburg,Montpellier,FR,Client_32,Butter,C,,1119,12.8,1565.92,Delayed,9.3
DEL581682,09/04/2024,22:55,Warehouse_PL_Warsaw,Essen,DE,Client_15,SMP,,5933,741,11.6,597.64,On-time,0
DEL294735,23/06/2024,02:04,Warehouse_FR_Paris,Lublin,PL,Client_28,Cheese,,1403,1593,20,1232.24,On-time,0
DEL218381,27/05/2024,06:33,Warehouse_FR_Paris,Cologne,DE,Client_18,Cheese,,3013,941,12.9,900.64,Delayed,10.8
DEL383187,12/04/2024,17:38,Warehouse_PL_Warsaw,Rome,IT,Client_31,Butter,A,1900,1535,24.4,1755.83,On-time,0
DEL429000,08/04/2024,07:24,Warehouse_FR_Paris,Szczecin,PL,Client_7,Cheese,,1773,1465,22.5,1227.81,Delayed,8
DEL212138,30/03/2024,15:51,Warehouse_FR_Paris,Ghent,BE,Client_13,Cheese,,3419,342,4.1,327.02,Delayed,11.8
DEL472194,06-27-2024,12:10,Warehouse_PL_Warsaw,Nice,FR,Client_15,Butter,A,2063,1583,18.4,2120.58,On-time,0
DEL276636,20/01/2024,21:48,Warehouse_DE_Hamburg,Breda,NL,Client_30,Butter,A,2427,470,5.8,664.73,Delayed,8.8
DEL465941,16/04/2024,09:28,Warehouse_DE_Hamburg,Stuttgart,DE,Client_26,Butter,A,2232,259,3.2,272.31,On-time,0
DEL582574,08/05/2024,06:00,Warehouse_FR_Paris,Krakow,PL,Client_28,SMP,,2624,1461,23,1028.58,On-time,0
DEL423586,17/01/2024,01:46,Warehouse_DE_Hamburg,Charleroi,BE,Client_10,SMP,,1328,590,7.7,385.09,On-time,0
DEL220904_DUP,02/06/2024,09:00,Warehouse_FR_Paris,Tilburg,NL,Client_31,SMP,,4611,475,6.9,429.39,On-time,0
DEL315936_DUP,17/02/2024,01:48,Warehouse_DE_Hamburg,Szczecin,PL,Client_1,Butter,C,1554,866,12.6,985.48,On-time,0
DEL123017,26/01/2024,07:17,Warehouse_PL_Warsaw,Naples,IT,Client_35,Cheese,,2016,1301,16.5,1253.95,Delayed,11.8
DEL326072,10/06/2024,15:01,Warehouse_DE_Hamburg,Breda,NL,Client_18,Butter,B,2264,389,4.7,487.6,On-time,0
DEL193901,27/03/2024,15:06,Warehouse_FR_Paris,Frankfurt,DE,Client_12,Butter,C,3087,666,8.9,203.3511372,Delayed,10.3
DEL562094,12/01/2024,02:16,Warehouse_PL_Warsaw,Warsaw,PL,Client_32,Cheese,,1787,204,,196.58,On-time,0
DEL933551,11/04/2024,02:23:03,Warehouse_FR_Paris,Bydgoszcz,PL,Client_15,SMP,,7130,1608,,1623.79,On-time,0
DEL449197,26/04/2024,17:06,Warehouse_PL_Warsaw,Tilburg,NL,Client_31,Butter,C,1929,1008,15.1,1101.21,On-time,0
DEL525019,28/06/2024,00:25:19,Warehouse_PL_Warsaw,Naples,IT,Client_34,Butter,B,500,1444,22.1,1671.95,On-time,0
DEL775845,16/01/2024,06:52,Warehouse_FR_Paris,Montpellier,FR,Client_29,SMP,,6359,468,6.2,468.35,On-time,0
DEL593144,23/05/2024,23:49,Warehouse_DE_Hamburg,Paris,FR,Client_9,Cheese,,1711,1000,12.5,964.84,Delayed,10.6
DEL373804,01/04/2024,08:06,Warehouse_DE_Hamburg,Barcelona,ES,Client_17,SMP,,7654,1856,112.1875131,1677.63,Delayed,5.9
DEL667298,06-26-2024,09:22,Warehouse_PL_Warsaw,Antwerp,BE,Client_21,SMP,,1897,1201,13.7,843.99,On-time,0
DEL894573,02/05/2024,00:17,Warehouse_FR_Paris,Leipzig,DE,Client_9,Butter,C,2214,812,12.8,870.76,On-time,0
DEL779367,25/02/2024,04:00,Warehouse_FR_Paris,Nantes,FR,Client_31,Cheese,,3173,318,4.1,281.28,On-time,0
DEL298598,23/01/2024,18:21,Warehouse_FR_Paris,Ghent,BE,Client_31,Butter,A,1252,270,12.74243102,324.3,On-time,0
DEL984824,06/10/2024,13:47,Warehouse_DE_Hamburg,Bremen,DE,Client_1,Butter,A,705,371,5.9,346.08,On-time,0
DEL428403,16/06/2024,20:25,Warehouse_FR_Paris,Paris,FR,Client_16,Butter,A,2158,383,4.5,514.32,Delayed,2.8
DEL245428,29/01/2024,14:55,Warehouse_FR_Paris,Amsterdam,NL,Client_21,Butter,A,2060,414,5.3,445.34,On-time,0
DEL119327,06/03/2024,00:05,Warehouse_DE_Hamburg,Barcelona,ES,Client_16,Cheese,,2825,1850,21.1,2042.79,On-time,0
DEL655827,27/02/2024,06:33,Warehouse_PL_Warsaw,Rome,IT,Client_32,Cheese,,4127,1442,20,1593.13,Delayed,9.2
DEL539455,30/03/2024,14:55,Warehouse_PL_Warsaw,Lyon,FR,Client_5,Butter,A,1857,1632,24.5,2162.77,On-time,0
DEL340698,19/03/2024,15:42,Warehouse_FR_Paris,Valencia,ES,Client_18,SMP,,2937,1193,,995.79,On-time,0
DEL312368,02/01/2024,19:09,Warehouse_DE_Hamburg,Marseille,FR,Client_8,SMP,,5335,1032,15.7,896.65,On-time,0
DEL696035,12/04/2024,09:30,Warehouse_DE_Hamburg,Nantes,FR,Client_24,SMP,,3867,823,11.2,671.2,On-time,0
DEL118223,05/02/2024,11:19,Warehouse_PL_Warsaw,Poznan,PL,Client_30,Cheese,,2505,233,2.6,211.86,On-time,0
DEL953715,15/04/2024,23:03,Warehouse_PL_Warsaw,Lille,FR,Client_21,Butter,A,2579,1689,25.4,2434.11,On-time,0
DEL493669,04/02/2024,09:14:11,Warehouse_FR_Paris,Madrid,ES,Client_7,Cheese,,2778,1023,12,1029.63,On-time,0
DEL263799,14/05/2024,12:31,Warehouse_PL_Warsaw,Poznan,PL,Client_32,Cheese,,2687,264,3.7,222.47,On-time,
DEL852867,25/01/2024,01:20,Warehouse_PL_Warsaw,Berlin,DE,Client_13,SMP,,4719,679,9.2,616.73,On-time,0
DEL270257,29/02/2024,12:08,Warehouse_DE_Hamburg,Dortmund,DE,Client_15,SMP,,6138,249,3.7,194.87,On-time,0
DEL251239,18/05/2024,21:37,Warehouse_FR_Paris,Berlin,DE,Client_4,Butter,A,1692,783,12.5,958.09,Delayed,11.8
DEL548415,11/06/2024,,Warehouse_PL_Warsaw,Marseille,FR,Client_27,SMP,,8034,1434,22.7,1254.38,On-time,0
DEL698808,09/05/2024,20:38,Warehouse_FR_Paris,Valencia,ES,Client_34,Butter,A,2878,1093,17.2,1397.89,On-time,0
DEL546643,22/06/2024,01:40,Warehouse_FR_Paris,Naples,IT,Client_5,Cheese,,2572,976,13.5,863.87,On-time,0
DEL587621,06/04/2024,04:47,Warehouse_PL_Warsaw,Poznan,PL,Client_29,Butter,B,1689,241,3.3,239.72,Delayed,6.2
DEL518114,01/05/2024,09:30,Warehouse_PL_Warsaw,Seville,ES,Client_15,Butter,B,2283,2204,24.9,2603,On-time,0
DEL421758,09/01/2024,22:42,Warehouse_DE_Hamburg,Almere,NL,Client_32,Butter,A,1198,477,7.2,541.81,On-time,0
DEL508789,16/01/2024,03:42,Warehouse_DE_Hamburg,Nice,FR,Client_13,SMP,,4227,1179,14.3,1022.15,On-time,0
DEL502783,14/03/2024,,Warehouse_FR_Paris,Leipzig,DE,Client_16,Butter,A,1397,977,12.3,1011.26,On-time,0
DEL171000,29/05/2024,07:16,Warehouse_FR_Paris,Warsaw,PL,Client_12,Cheese,,2263,1579,23.2,3577.600099,On-time,
DEL365095,15/05/2024,03:56:26,Warehouse_PL_Warsaw,Charleroi,BE,Client_17,Butter,A,2900,1215,18.2,1810.77,On-time,0
DEL259269,02/03/2024,07:03,Warehouse_PL_Warsaw,Rome,IT,Client_29,Cheese,,4635,1331,17.4,1323.24,Delayed,5.1
DEL430966,18/05/2024,23:45,Warehouse_PL_Warsaw,Dortmund,DE,Client_3,SMP,,,886,10.6,793.67,On-time,0
DEL523637,09/06/2024,16:47,Warehouse_FR_Paris,Turin,IT,Client_25,Butter,A,1063,1163,13.4,1262.29,On-time,0
DEL546288,13/01/2024,01:04,Warehouse_PL_Warsaw,Dusseldorf,DE,Client_7,Cheese,,2489,748,11.6,756.25,On-time,0
DEL172956,14/01/2024,21:49,Warehouse_PL_Warsaw,Cologne,DE,Client_13,Butter,B,2220,824,13,882.1,On-time,0
DEL321575,18/04/2024,03:16,Warehouse_DE_Hamburg,Katowice,PL,Client_15,Butter,A,943,825,12.1,755.74,On-time,0
DEL900911,21/03/2024,19:04,Warehouse_FR_Paris,Munich,DE,Client_3,SMP,,4240,707,10.7,649.98,On-time,0
DEL382146,16/02/2024,23:43,Warehouse_DE_Hamburg,Antwerp,BE,Client_16,Butter,C,2912,595,8.6,691.76,On-time,0
DEL559305,20/05/2024,14:03,Warehouse_FR_Paris,Lublin,PL,Client_25,SMP,,5753,1521,20.8,1273.92,Delayed,6.1
DEL494126,17/06/2024,09:53,Warehouse_PL_Warsaw,Groningen,NL,Client_30,SMP,,4082,1067,15,767.51,On-time,0
DEL107577,19/06/2024,18:50,Warehouse_DE_Hamburg,Dortmund,DE,Client_13,SMP,,4999,242,3.3,212.92,On-time,0
DEL697658,18/04/2024,11:06,Warehouse_FR_Paris,Ghent,BE,Client_24,Cheese,,3550,296,3.6,274.76,On-time,0
DEL948010,09/03/2024,19:32,Warehouse_PL_Warsaw,Rome,IT,Client_21,Butter,B,1198,1447,18.8,1747.09,On-time,0
DEL158096,04/02/2024,11:47,Warehouse_DE_Hamburg,Nijmegen,NL,Client_27,Cheese,,2500,334,4.6,341.08,On-time,0
DEL865142,28/05/2024,13:59,Warehouse_FR_Paris,Krakow,PL,Client_27,Butter,A,1338,1417,19.4,1805.9,On-time,0
DEL331230,11/04/2024,19:03,Warehouse_DE_Hamburg,Toulouse,FR,Client_14,Cheese,,2801,883,11.6,867.24,On-time,0
DEL363061,15/05/2024,16:04,Warehouse_DE_Hamburg,Krakow,PL,Client_16,Butter,A,1669,739,11.3,915.63,On-time,0
DEL870404,14/02/2024,15:16,Warehouse_PL_Warsaw,Bremen,DE,Client_12,Butter,A,2340,618,7.2,654,On-time,
DEL967544,26/03/2024,06:21,Warehouse_PL_Warsaw,Strasbourg,FR,Client_22,Butter,C,2242,1558,17.9,1644.39,On-time,0
DEL564639,01-22-2024,13:27,Warehouse_PL_Warsaw,Munich,DE,Client_9,SMP,,6043,701,9.4,622.3,On-time,0
DEL102260,09/04/2024,08:59,Warehouse_FR_Paris,Bordeaux,FR,Client_32,SMP,,4247,448,6.8,334.6,On-time,0
DEL862010,14/05/2024,20:08,Warehouse_DE_Hamburg,Almere,NL,Client_19,Butter,A,1795,329,,412.9,On-time,0
DEL187409,23/04/2024,,Warehouse_FR_Paris,Nice,FR,Client_17,Cheese,,2627,112,1.3,105.79,On-time,0
DEL253869,24/06/2024,21:08,Warehouse_PL_Warsaw,Nice,FR,Client_23,Butter,C,2767,1469,21,1911,On-time,0
DEL727876,01-20-2024,,Warehouse_FR_Paris,Rotterdam,NL,Client_29,Butter,C,500,484,7.3,421.67,On-time,0
DEL362564,03-13-2024,17:57,Warehouse_PL_Warsaw,Berlin,DE,Client_9,Butter,A,1566,669,8.4,705.8,On-time,0
DEL707040,01/06/2024,01:39,Warehouse_DE_Hamburg,Lodz,PL,Client_34,SMP,,,602,8.3,507.88,On-time,0
DEL861200,29/03/2024,06:26,Warehouse_PL_Warsaw,Florence,IT,Client_11,SMP,,2347,1428,22.3,1196.29,On-time,0
DEL956710,24/03/2024,05:11,Warehouse_PL_Warsaw,Groningen,NL,Client_35,Cheese,,2266,1121,16.6,1123.79,Delayed,4.9
DEL594824,02/02/2024,23:53,Warehouse_DE_Hamburg,Tilburg,NL,Client_15,Butter,B,2155,340,5.2,449.59,On-time,0
DEL165602,27/05/2024,03:51,Warehouse_PL_Warsaw,Marseille,FR,Client_13,Butter,A,1855,1463,16.7,1808.87,On-time,0
DEL370737,15/06/2024,09:55,Warehouse_FR_Paris,Strasbourg,FR,Client_23,Butter,A,1724,303,,342.11,On-time,0
DEL627200,08/02/2024,07:16,Warehouse_DE_Hamburg,Naples,IT,Client_1,Butter,B,1910,1374,19.6,1720.23,On-time,0
DEL870646,04/05/2024,17:11,Warehouse_DE_Hamburg,Groningen,NL,Client_9,Butter,B,1915,477,5.8,579.22,On-time,0
DEL281952,29/04/2024,12:27,Warehouse_FR_Paris,Strasbourg,FR,Client_35,Butter,A,2735,263,3.8,379.45,On-time,0
DEL495191,22/06/2024,10:43,Warehouse_FR_Paris,The Hague,NL,Client_25,Cheese,,3195,462,5.6,463.71,On-time,
DEL461083,29/06/2024,,Warehouse_DE_Hamburg,Florence,IT,Client_8,Butter,A,1799,1273,,1566.18,On-time,0
DEL323479,21/04/2024,15:54,Warehouse_PL_Warsaw,Poznan,PL,Client_19,Cheese,,2039,368,20.28047776,305.33,On-time,0
DEL370757,26/04/2024,00:26,Warehouse_PL_Warsaw,Dortmund,DE,Client_2,Cheese,,2607,872,12.1,740.87,On-time,0
DEL571452,04/02/2024,10:47,Warehouse_PL_Warsaw,Katowice,PL,Client_12,SMP,,6279,257,,220.16,On-time,0
DEL622379,14/05/2024,15:12,Warehouse_FR_Paris,Bremen,DE,Client_25,Cheese,,3496,886,13.8,852.75,On-time,0
DEL498055,18/04/2024,06:32:56,Warehouse_DE_Hamburg,Lodz,PL,Client_26,SMP,,5491,862,10.1,723.05,Delayed,3.4
DEL651366,22/06/2024,,Warehouse_PL_Warsaw,Paris,FR,Client_11,Butter,B,2499,1458,18.5,1839.75,Delayed,9.2
DEL781080,24/01/2024,15:25,Warehouse_DE_Hamburg,Bydgoszcz,PL,Client_19,SMP,,4087,756,11,584.8,On-time,0
DEL104334,18/05/2024,13:56,Warehouse_DE_Hamburg,Lille,FR,Client_14,Butter,A,2160,917,11.1,1009.91,On-time,0
DEL236878,01/04/2024,05:40,Warehouse_DE_Hamburg,Lille,FR,Client_7,Butter,A,1594,1189,14.7,1288.46,On-time,0
DEL209875,29/01/2024,23:32,Warehouse_FR_Paris,Lille,FR,Client_2,SMP,,6094,178,2.1,156.64,On-time,0
DEL997022,26/05/2024,23:05:41,Warehouse_DE_Hamburg,Cologne,DE,Client_20,Butter,B,798,487,7.2,534.97,On-time,0
DEL329403,21/04/2024,02:31,Warehouse_FR_Paris,Warsaw,PL,Client_17,SMP,,5594,1406,20.6,1110.57,On-time,0
DEL642251,19/05/2024,07:44,Warehouse_DE_Hamburg,Marseille,FR,Client_31,Butter,A,1761,963,12.3,1059.33,On-time,0
DEL636281,28/02/2024,20:08:15,Warehouse_DE_Hamburg,Marseille,FR,Client_17,Cheese,,2082,1071,12.6,1117.7,On-time,0
DEL724842,29/04/2024,16:58,Warehouse_FR_Paris,Barcelona,ES,Client_31,Butter,B,1238,902,10.7,867.49,Delayed,11.5
DEL947108,16/04/2024,08:28,Warehouse_FR_Paris,Stuttgart,DE,Client_15,SMP,,3369,708,8.6,499.19,On-time,0
DEL442222,28/05/2024,,Warehouse_FR_Paris,Berlin,DE,Client_11,Butter,A,2870,713,8.7,805.57,On-time,0
DEL740085,05/01/2024,11:57,Warehouse_PL_Warsaw,Charleroi,BE,Client_18,Cheese,,3403,1133,13.5,1185.77,On-time,
DEL433150,15/01/2024,23:32,Warehouse_DE_Hamburg,Eindhoven,NL,Client_35,Butter,A,2803,382,5,483.04,On-time,0
DEL237994,11/06/2024,09:59,Warehouse_FR_Paris,Lille,FR,Client_15,Butter,A,2562,334,5.3,437.39,On-time,0
DEL943623,28/05/2024,21:44,Warehouse_PL_Warsaw,Lyon,FR,Client_9,SMP,,4229,1653,19,1476.94,On-time,0
DEL914617,26/04/2024,17:24,Warehouse_DE_Hamburg,Lyon,FR,Client_8,Butter,B,2004,1107,,1492.07,On-time,0
DEL626251,03-19-2024,22:14,Warehouse_FR_Paris,Paris,FR,Client_12,Butter,C,1949,319,3.9,406.03,Delayed,4.1
DEL212273,18/04/2024,19:13,Warehouse_PL_Warsaw,Rome,IT,Client_23,Butter,A,,1443,20.3,1749.49,On-time,0
DEL299788,22/03/2024,02:51,Warehouse_PL_Warsaw,Florence,IT,Client_29,SMP,,5081,1502,22.2,1330.34,Delayed,3.8
DEL768187,13/02/2024,04:12,Warehouse_PL_Warsaw,Groningen,NL,Client_22,Butter,C,1749,1157,13.1,1202.16,Delayed,10.5
