delivery_id,date,time,origin_warehouse,destination_city,destination_country,client_name,product_type,product_grade,volume_kg,distance_km,delivery_time_hours,transport_cost_eur,delivery_status,delay_hours,date_raw,time_raw,time_parsed,distance_km_was_missing,transport_cost_eur_was_missing,volume_kg_was_missing,delivery_time_hours_was_missing,distance_km_imp,distance_km_imputed_flag,cost_per_km,transport_cost_eur_imp,transport_cost_imputed_flag,volume_kg_imp,volume_kg_imputed_flag,dist_band,delivery_time_imp,delivery_time_imputed_flag,cost_per_km_imp,cost_per_kg_imp
DEL823534,2024-05-31,06:28,Warehouse_PL_Warsaw,Katowice,PL,Client_7,Butter,C,2120.0,301.0,11.80765793,325.31,On-Time,0.0,31/05/2024,06:28,06:28:00,False,False,False,False,301.0,False,1.080764119601329,325.31,False,2120.0,False,"(300, 600]",11.80765793,False,1.080764119601329,0.15344811320754717
DEL646778,,23:04,Warehouse_DE_Hamburg,Paris,FR,Client_19,SMP,,3319.0,990.0,12.7,897.46,On-Time,0.0,05-29-2024,23:04,23:04:00,False,False,False,False,990.0,False,0.9065252525252525,897.46,False,3319.0,False,"(600, 1200]",12.7,False,0.9065252525252525,0.2704007231093703
DEL350588,2024-01-08,22:04,Warehouse_DE_Hamburg,Breda,NL,Client_24,Cheese,,3409.0,408.0,25.5222724,455.58,On-Time,0.0,08/01/2024,22:04,22:04:00,False,False,False,False,408.0,False,1.1166176470588234,455.58,False,3409.0,False,"(300, 600]",25.5222724,False,1.1166176470588234,0.13364036374303315
DEL980029,2024-01-02,22:40,Warehouse_FR_Paris,Nice,FR,Client_12,Butter,A,998.0,164.0,2.1,177.54,On-Time,0.0,02/01/2024,22:40,22:40:00,False,False,False,False,164.0,False,1.082560975609756,177.54,False,998.0,False,"(150, 300]",2.1,False,1.082560975609756,0.17789579158316632
DEL615675,2024-04-04,08:43,Warehouse_DE_Hamburg,Dortmund,DE,Client_29,Butter,A,1670.0,247.0,3.4,315.86,On-Time,0.0,04/04/2024,08:43,08:43:00,False,False,False,False,247.0,False,1.2787854251012147,315.86,False,1670.0,False,"(150, 300]",3.4,False,1.2787854251012147,0.18913772455089822
DEL772640,2024-06-27,01:05,Warehouse_DE_Hamburg,Rotterdam,NL,Client_1,Butter,B,1742.0,469.0,6.1,573.71,On-Time,,27/06/2024,01:05,01:05:00,False,False,False,False,469.0,False,1.223262260127932,573.71,False,1742.0,False,"(300, 600]",6.1,False,1.223262260127932,0.32933983926521243
DEL936072,2024-01-11,13:25,Warehouse_FR_Paris,Poznan,PL,Client_1,Butter,B,2106.0,1451.0,18.9,1669.74,Delayed,2.2,11/01/2024,13:25,13:25:00,False,False,False,False,1451.0,False,1.1507512060647829,1669.74,False,2106.0,False,"(1200, 10000]",18.9,False,1.1507512060647829,0.7928490028490028
DEL154749,2024-04-12,21:00,Warehouse_PL_Warsaw,Rome,IT,Client_1,Butter,A,1889.0,1413.0,19.2,1786.56,Delayed,6.3,12/04/2024,21:00,21:00:00,False,False,False,False,1413.0,False,1.2643736730360933,1786.56,False,1889.0,False,"(1200, 10000]",19.2,False,1.2643736730360933,0.9457702488088936
DEL548814,2024-05-06,23:33,Warehouse_FR_Paris,Valencia,ES,Client_18,Cheese,,3997.0,863.0,11.4,845.79,On-Time,0.0,06/05/2024,23:33,23:33:00,False,False,False,False,863.0,False,0.9800579374275782,845.79,False,3997.0,False,"(600, 1200]",11.4,False,0.9800579374275782,0.21160620465349012
DEL598731,2024-04-05,13:49,Warehouse_DE_Hamburg,Ghent,BE,Client_14,SMP,,5499.0,510.0,7.4,494.61,On-Time,0.0,05/04/2024,13:49,13:49:00,False,False,False,False,510.0,False,0.9698235294117648,494.61,False,5499.0,False,"(300, 600]",7.4,False,0.9698235294117648,0.0899454446262957
DEL769883,2024-02-23,10:12,Warehouse_DE_Hamburg,Bordeaux,FR,Client_16,Cheese,,3338.0,1095.0,14.0,1168.32,On-Time,0.0,23/02/2024,10:12,10:12:00,False,False,False,False,1095.0,False,1.066958904109589,1168.32,False,3338.0,False,"(600, 1200]",14.0,False,1.066958904109589,0.35000599161174356
DEL424648,2024-03-10,21:04,Warehouse_DE_Hamburg,Utrecht,NL,Client_13,SMP,,3524.0,459.0,7.4,350.38,On-Time,0.0,10/03/2024,21:04,21:04:00,False,False,False,False,459.0,False,0.763355119825708,350.38,False,3524.0,False,"(300, 600]",7.4,False,0.763355119825708,0.09942678774120317
DEL704116,2024-05-01,12:19,Warehouse_FR_Paris,Poznan,PL,Client_27,Butter,A,1796.0,1549.0,21.1,1607.85,On-Time,0.0,01/05/2024,12:19,12:19:00,False,False,False,False,1549.0,False,1.0379922530664945,1607.85,False,1796.0,False,"(1200, 10000]",21.1,False,1.0379922530664945,0.895239420935412
DEL535637_DUP,2024-01-30,09:49,Warehouse_FR_Paris,Lille,FR,Client_23,SMP,,6732.0,179.0,2.9,163.25,On-Time,0.0,30/01/2024,09:49,09:49:00,False,False,False,False,179.0,False,0.9120111731843575,163.25,False,6732.0,False,"(150, 300]",2.9,False,0.9120111731843575,0.024249851455733808
DEL979990,2024-12-03,07:51:19,Warehouse_PL_Warsaw,Lille,FR,Client_8,Butter,B,2633.0,1409.0,16.1,1917.34,On-Time,0.0,03/12/2024,07:51:19,07:51:19,False,False,False,False,1409.0,False,1.3607806955287438,1917.34,False,2633.0,False,"(1200, 10000]",16.1,False,1.3607806955287438,0.728195974173946
DEL964226,2024-05-05,03:17,Warehouse_PL_Warsaw,Bordeaux,FR,Client_34,SMP,,6534.0,1490.0,17.5,1448.41,On-Time,0.0,05/05/2024,03:17,03:17:00,False,False,False,False,1490.0,False,0.9720872483221477,1448.41,False,6534.0,False,"(1200, 10000]",17.5,False,0.9720872483221477,0.22167278849097033
DEL725654,2024-01-05,18:05,Warehouse_DE_Hamburg,Nice,FR,Client_16,SMP,,3814.0,1133.0,60.82656761,938.58,On-Time,0.0,05/01/2024,18:05,18:05:00,False,False,False,False,1133.0,False,0.8284024713150927,938.58,False,3814.0,False,"(600, 1200]",60.82656761,False,0.8284024713150927,0.24608809648662822
DEL337749,2024-06-16,02:16,Warehouse_PL_Warsaw,Nantes,FR,Client_23,Cheese,,2620.0,1498.0,20.0,1453.84,On-Time,0.0,16/06/2024,02:16,02:16:00,False,False,False,False,1498.0,False,0.970520694259012,1453.84,False,2620.0,False,"(1200, 10000]",20.0,False,0.970520694259012,0.5549007633587786
DEL273930,2024-02-05,06:43,Warehouse_PL_Warsaw,Madrid,ES,Client_19,Butter,C,2164.0,2451.0,39.0,2809.23,Delayed,9.9,05/02/2024,06:43,06:43:00,False,False,False,False,2451.0,False,1.146156670746634,2809.23,False,2164.0,False,"(1200, 10000]",39.0,False,1.146156670746634,1.2981654343807763
DEL949959,,06:28,Warehouse_DE_Hamburg,Utrecht,NL,Client_21,Butter,A,2689.0,433.0,6.8,586.28,On-Time,0.0,05-20-2024,06:28,06:28:00,False,False,False,False,433.0,False,1.3539953810623555,586.28,False,2689.0,False,"(300, 600]",6.8,False,1.3539953810623555,0.2180290070658237
DEL739258,,19:28,Warehouse_DE_Hamburg,Toulouse,FR,Client_19,SMP,,2765.0,1144.0,15.7,933.7,Delayed,7.6,04-26-2024,19:28,19:28:00,False,False,False,False,1144.0,False,0.8161713286713287,933.7,False,2765.0,False,"(600, 1200]",15.7,False,0.8161713286713287,0.3376853526220615
DEL536878,2024-06-19,17:04,Warehouse_FR_Paris,Brussels,BE,Client_14,Cheese,,4676.0,289.0,4.5,338.37,On-Time,0.0,19/06/2024,17:04,17:04:00,False,False,False,False,289.0,False,1.1708304498269897,338.37,False,4676.0,False,"(150, 300]",4.5,False,1.1708304498269897,0.07236313088109496
DEL480829,2024-05-23,20:17,Warehouse_FR_Paris,Leipzig,DE,Client_3,SMP,,5764.0,913.0,14.7,710.19,On-Time,0.0,23/05/2024,20:17,20:17:00,False,False,False,False,913.0,False,0.7778641840087623,710.19,False,5764.0,False,"(600, 1200]",14.7,False,0.7778641840087623,0.1232113115891742
DEL362352,2024-05-19,06:31,Warehouse_PL_Warsaw,Valencia,ES,Client_15,Butter,A,2371.0,2519.0,39.2,3094.4,On-Time,0.0,19/05/2024,06:31,06:31:00,False,False,False,False,2519.0,False,1.228423977768956,3094.4,False,2371.0,False,"(1200, 10000]",39.2,False,1.228423977768956,1.3051033319274568
DEL264599,2024-06-02,04:53,Warehouse_DE_Hamburg,Munich,DE,Client_27,Butter,C,2436.0,261.0,3.5,318.53,On-Time,0.0,02/06/2024,04:53,04:53:00,False,False,False,False,261.0,False,1.2204214559386972,318.53,False,2436.0,False,"(150, 300]",3.5,False,1.2204214559386972,0.13075944170771756
DEL935939,2024-04-10,09:24,Warehouse_FR_Paris,Munich,DE,Client_15,Cheese,,4224.0,831.0,13.3,867.88,On-Time,0.0,10/04/2024,09:24,09:24:00,False,False,False,False,831.0,False,1.0443802647412757,867.88,False,4224.0,False,"(600, 1200]",13.3,False,1.0443802647412757,0.20546401515151516
DEL613902,2024-04-19,19:07,Warehouse_FR_Paris,Dortmund,DE,Client_4,Cheese,,3703.0,610.0,,603.72,On-Time,0.0,19/04/2024,19:07,19:07:00,False,False,False,True,610.0,False,0.9897049180327869,603.72,False,3703.0,False,"(600, 1200]",12.6,True,0.9897049180327869,0.1630353767215771
DEL614774,2024-02-10,,Warehouse_PL_Warsaw,Bordeaux,FR,Client_1,Butter,B,1496.0,1511.0,24.0,1916.49,Delayed,8.9,10/02/2024,,,False,False,False,False,1511.0,False,1.2683587028457974,1916.49,False,1496.0,False,"(1200, 10000]",24.0,False,1.2683587028457974,1.281076203208556
DEL176523,2024-02-27,12:55,Warehouse_FR_Paris,Almere,NL,Client_30,Butter,B,1571.0,412.0,4.8,504.99,On-Time,0.0,27/02/2024,12:55,12:55:00,False,False,False,False,412.0,False,1.2257038834951457,504.99,False,1571.0,False,"(300, 600]",4.8,False,1.2257038834951457,0.32144493952896247
DEL198127,2024-05-24,06:23,Warehouse_DE_Hamburg,Naples,IT,Client_1,SMP,,6685.0,1510.0,21.0,1492.28,On-Time,0.0,24/05/2024,06:23,06:23:00,False,False,False,False,1510.0,False,0.9882649006622516,1492.28,False,6685.0,False,"(1200, 10000]",21.0,False,0.9882649006622516,0.22322812266267764
DEL300181,2024-02-01,05:48,Warehouse_FR_Paris,Leipzig,DE,Client_24,SMP,,6465.0,606.0,8.0,615.01,On-Time,0.0,01/02/2024,05:48,05:48:00,False,False,False,False,606.0,False,1.0148679867986798,615.01,False,6465.0,False,"(600, 1200]",8.0,False,1.0148679867986798,0.0951291569992266
DEL626456,2024-01-03,14:51,Warehouse_DE_Hamburg,Montpellier,FR,Client_11,Butter,A,1164.0,890.0,12.2,882.08,On-Time,0.0,03/01/2024,14:51,14:51:00,False,False,False,False,890.0,False,0.9911011235955056,882.08,False,1164.0,False,"(600, 1200]",12.2,False,0.9911011235955056,0.7578006872852234
DEL944334,2024-06-09,23:49,Warehouse_FR_Paris,Almere,NL,Client_14,Butter,A,1563.0,436.0,6.7,454.55,On-Time,0.0,09/06/2024,23:49,23:49:00,False,False,False,False,436.0,False,1.042545871559633,454.55,False,1563.0,False,"(300, 600]",6.7,False,1.042545871559633,0.29081893793985925
DEL833933,2024-06-30,20:44,Warehouse_FR_Paris,Rotterdam,NL,Client_23,Butter,B,2035.0,449.0,7.2,513.64,On-Time,0.0,30/06/2024,20:44,20:44:00,False,False,False,False,449.0,False,1.1439643652561247,513.64,False,2035.0,False,"(300, 600]",7.2,False,1.1439643652561247,0.2524029484029484
DEL919749,2024-02-21,23:18:03,Warehouse_DE_Hamburg,Breda,NL,Client_13,Butter,B,2466.0,353.0,,499.78,On-Time,0.0,21/02/2024,23:18:03,23:18:03,False,False,False,True,353.0,False,1.4158073654390935,499.78,False,2466.0,False,"(300, 600]",5.8,True,1.4158073654390935,0.20266828872668288
DEL117743,2024-02-27,05:27,Warehouse_FR_Paris,Wroclaw,PL,Client_18,Butter,B,1646.0,1666.0,25.1,5615.614211,On-Time,0.0,27/02/2024,05:27,05:27:00,False,False,False,False,1666.0,False,3.37071681332533,5615.614211,False,1646.0,False,"(1200, 10000]",25.1,False,3.37071681332533,3.4116732752126366
DEL336941,2024-06-15,17:17,Warehouse_PL_Warsaw,Warsaw,PL,Client_17,Cheese,,4214.0,143.0,2.1,135.11,Delayed,6.9,15/06/2024,17:17,17:17:00,False,False,False,False,143.0,False,0.9448251748251749,135.11,False,4214.0,False,"(50, 150]",2.1,False,0.9448251748251749,0.03206217370669198
DEL615453,2024-03-29,11:36,Warehouse_FR_Paris,Liege,BE,Client_11,SMP,,,270.0,3.8,205.8,On-Time,0.0,29/03/2024,11:36,11:36:00,False,False,True,False,270.0,False,0.7622222222222222,205.8,False,4717.0,True,"(150, 300]",3.8,False,0.7622222222222222,0.043629425482298076
DEL205296,2024-02-23,05:27,Warehouse_PL_Warsaw,Lille,FR,Client_25,SMP,,4843.0,1646.0,19.5,1461.18,On-Time,0.0,23/02/2024,05:27,05:27:00,False,False,False,False,1646.0,False,0.88771567436209,1461.18,False,4843.0,False,"(1200, 10000]",19.5,False,0.88771567436209,0.30170968408011567
DEL242548,2024-04-08,08:31,Warehouse_FR_Paris,Dortmund,DE,Client_17,SMP,,5594.0,996.0,14.3,939.31,On-Time,0.0,08/04/2024,08:31,08:31:00,False,False,False,False,996.0,False,0.943082329317269,939.31,False,5594.0,False,"(600, 1200]",14.3,False,0.943082329317269,0.16791383625312833
DEL946485,2024-04-06,06:25,Warehouse_DE_Hamburg,Naples,IT,Client_24,SMP,,2728.0,1400.0,20.9,1230.54,On-Time,0.0,06/04/2024,06:25,06:25:00,False,False,False,False,1400.0,False,0.8789571428571429,1230.54,False,2728.0,False,"(1200, 10000]",20.9,False,0.8789571428571429,0.45107771260997065
DEL457591_DUP,2024-04-28,10:54,Warehouse_DE_Hamburg,Groningen,NL,Client_26,Butter,C,2585.0,395.0,4.6,534.61,On-Time,0.0,28/04/2024,10:54,10:54:00,False,False,False,False,395.0,False,1.3534430379746836,534.61,False,2585.0,False,"(300, 600]",4.6,False,1.3534430379746836,0.20681237911025147
DEL589126,2024-03-22,20:47,Warehouse_DE_Hamburg,Zaragoza,ES,Client_21,Butter,B,2314.0,1635.0,20.8,1794.89,On-Time,0.0,22/03/2024,20:47,20:47:00,False,False,False,False,1635.0,False,1.0977920489296638,1794.89,False,2314.0,False,"(1200, 10000]",20.8,False,1.0977920489296638,0.7756655142610199
DEL476315,2024-06-15,18:28,Warehouse_FR_Paris,Katowice,PL,Client_15,SMP,,6134.0,1683.0,23.7,1570.61,On-Time,0.0,15/06/2024,18:28,18:28:00,False,False,False,False,1683.0,False,0.9332204396910279,1570.61,False,6134.0,False,"(1200, 10000]",23.7,False,0.9332204396910279,0.2560498858819693
DEL751711,2024-03-17,00:38,Warehouse_PL_Warsaw,The Hague,NL,Client_3,Butter,A,1851.0,1164.0,16.4,1207.76,Delayed,8.2,17/03/2024,00:38,00:38:00,False,False,False,False,1164.0,False,1.037594501718213,1207.76,False,1851.0,False,"(600, 1200]",16.4,False,1.037594501718213,0.6524905456509995
DEL370211,2024-05-17,18:16,Warehouse_PL_Warsaw,Lublin,PL,Client_31,Cheese,,2893.0,348.0,4.5,1004.333598,On-Time,0.0,17/05/2024,18:16,18:16:00,False,False,False,False,348.0,False,2.886016086206897,1004.333598,False,2893.0,False,"(300, 600]",4.5,False,2.886016086206897,0.3471599025233322
DEL556299,2024-06-06,13:54,Warehouse_PL_Warsaw,Zaragoza,ES,Client_32,Butter,A,1686.0,2524.0,34.9,2892.36,On-Time,0.0,06/06/2024,13:54,13:54:00,False,False,False,False,2524.0,False,1.1459429477020602,2892.36,False,1686.0,False,"(1200, 10000]",34.9,False,1.1459429477020602,1.7155160142348755
DEL387492,2024-06-09,01:36,Warehouse_DE_Hamburg,Madrid,ES,Client_30,Butter,A,1543.0,1791.0,21.8,1859.15,On-Time,0.0,09/06/2024,01:36,01:36:00,False,False,False,False,1791.0,False,1.0380513679508654,1859.15,False,1543.0,False,"(1200, 10000]",21.8,False,1.0380513679508654,1.2048930654569021
DEL911632,2024-03-02,23:37,Warehouse_FR_Paris,Naples,IT,Client_2,Cheese,,1711.0,925.0,15.0,876.92,On-Time,0.0,02/03/2024,23:37,23:37:00,False,False,False,False,925.0,False,0.9480216216216216,876.92,False,1711.0,False,"(600, 1200]",15.0,False,0.9480216216216216,0.5125189947399181
DEL810091,2024-05-13,19:25,Warehouse_PL_Warsaw,Dortmund,DE,Client_11,Cheese,,3073.0,714.0,11.2,796.7,On-Time,0.0,13/05/2024,19:25,19:25:00,False,False,False,False,714.0,False,1.115826330532213,796.7,False,3073.0,False,"(600, 1200]",11.2,False,1.115826330532213,0.2592580540188741
DEL753518,2024-03-31,,Warehouse_PL_Warsaw,Antwerp,BE,Client_32,Butter,A,1803.0,1267.0,14.3,1377.24,On-Time,0.0,31/03/2024,,,False,False,False,False,1267.0,False,1.087008681925809,1377.24,False,1803.0,False,"(1200, 10000]",14.3,False,1.087008681925809,0.7638602329450915
DEL936274,2024-03-29,04:17,Warehouse_PL_Warsaw,Toulouse,FR,Client_26,Butter,A,2766.0,1498.0,19.1,1878.81,Delayed,6.9,29/03/2024,04:17,04:17:00,False,False,False,False,1498.0,False,1.2542122830440587,1878.81,False,2766.0,False,"(1200, 10000]",19.1,False,1.2542122830440587,0.6792516268980477
DEL412302,2024-06-20,12:04,Warehouse_PL_Warsaw,Gdansk,PL,Client_3,SMP,,4943.0,381.0,6.0,299.24,On-Time,0.0,20/06/2024,12:04,12:04:00,False,False,False,False,381.0,False,0.7854068241469816,299.24,False,4943.0,False,"(300, 600]",6.0,False,0.7854068241469816,0.06053813473599029
DEL844226,2024-04-05,18:59,Warehouse_FR_Paris,Paris,FR,Client_14,Butter,B,1805.0,473.0,5.7,507.18,On-Time,0.0,05/04/2024,18:59,18:59:00,False,False,False,False,473.0,False,1.0722621564482029,507.18,False,1805.0,False,"(300, 600]",5.7,False,1.0722621564482029,0.28098614958448753
DEL106951,2024-01-08,23:27,Warehouse_FR_Paris,Naples,IT,Client_18,Butter,A,1643.0,934.0,12.8,921.89,Delayed,5.8,08/01/2024,23:27,23:27:00,False,False,False,False,934.0,False,0.98703426124197,921.89,False,1643.0,False,"(600, 1200]",12.8,False,0.98703426124197,0.5611016433353622
DEL130274,2024-06-19,14:11:54,Warehouse_DE_Hamburg,Almere,NL,Client_10,Cheese,,1109.0,438.0,6.0,363.15,On-Time,0.0,19/06/2024,14:11:54,14:11:54,False,False,False,False,438.0,False,0.8291095890410959,363.15,False,1109.0,False,"(300, 600]",6.0,False,0.8291095890410959,0.3274571686203787
DEL162663,2024-03-31,03:04,Warehouse_FR_Paris,Madrid,ES,Client_19,SMP,,8881.0,923.0,13.6,774.78,On-Time,0.0,31/03/2024,03:04,03:04:00,False,False,False,False,923.0,False,0.8394149512459371,774.78,False,8881.0,False,"(600, 1200]",13.6,False,0.8394149512459371,0.0872401756558946
DEL258365,2024-05-30,10:46,Warehouse_DE_Hamburg,Breda,NL,Client_28,SMP,,3666.0,485.0,7.4,416.93,On-Time,0.0,30/05/2024,10:46,10:46:00,False,False,False,False,485.0,False,0.8596494845360825,416.93,False,3666.0,False,"(300, 600]",7.4,False,0.8596494845360825,0.11372885979268958
DEL950219,2024-06-24,14:33,Warehouse_PL_Warsaw,Ghent,BE,Client_29,SMP,,2255.0,1159.0,17.3,974.66,Delayed,9.4,24/06/2024,14:33,14:33:00,False,False,False,False,1159.0,False,0.8409490940465919,974.66,False,2255.0,False,"(600, 1200]",17.3,False,0.8409490940465919,0.43222172949002213
DEL814012,2024-06-24,23:01,Warehouse_DE_Hamburg,Krakow,PL,Client_29,Butter,C,2010.0,654.0,9.3,717.61,On-Time,0.0,24/06/2024,23:01,23:01:00,False,False,False,False,654.0,False,1.097262996941896,717.61,False,2010.0,False,"(600, 1200]",9.3,False,1.097262996941896,0.3570199004975124
DEL678235,2024-03-21,02:28,Warehouse_DE_Hamburg,Strasbourg,FR,Client_18,SMP,,5593.0,973.0,13.6,840.82,On-Time,0.0,21/03/2024,02:28,02:28:00,False,False,False,False,973.0,False,0.8641521068859199,840.82,False,5593.0,False,"(600, 1200]",13.6,False,0.8641521068859199,0.1503343465045593
DEL432392,2024-06-28,18:08,Warehouse_DE_Hamburg,Turin,IT,Client_20,Butter,A,1903.0,1303.0,18.5,1464.37,On-Time,0.0,28/06/2024,18:08,18:08:00,False,False,False,False,1303.0,False,1.1238449731389102,1464.37,False,1903.0,False,"(1200, 10000]",18.5,False,1.1238449731389102,0.769506043089858
DEL580233,2024-05-23,22:01,Warehouse_DE_Hamburg,Nantes,FR,Client_20,SMP,,5701.0,1116.0,13.3,1061.27,On-Time,0.0,23/05/2024,22:01,22:01:00,False,False,False,False,1116.0,False,0.9509587813620072,1061.27,False,5701.0,False,"(600, 1200]",13.3,False,0.9509587813620072,0.186155060515699
DEL559107,2024-03-16,10:13,Warehouse_DE_Hamburg,Bordeaux,FR,Client_24,Butter,C,,876.0,12.6,1070.75,On-Time,0.0,16/03/2024,10:13,10:13:00,False,False,True,False,876.0,False,1.2223173515981736,1070.75,False,2137.5,True,"(600, 1200]",12.6,False,1.2223173515981736,0.5009356725146199
DEL953250,2024-05-21,22:26,Warehouse_PL_Warsaw,Stuttgart,DE,Client_34,Butter,B,2420.0,696.0,9.1,751.61,On-Time,0.0,21/05/2024,22:26,22:26:00,False,False,False,False,696.0,False,1.0798994252873564,751.61,False,2420.0,False,"(600, 1200]",9.1,False,1.0798994252873564,0.3105826446280992
DEL456406,2024-06-11,,Warehouse_PL_Warsaw,Ghent,BE,Client_3,Butter,A,2069.0,1233.0,19.8,1356.37,On-Time,0.0,11/06/2024,,,False,False,False,False,1233.0,False,1.1000567721005676,1356.37,False,2069.0,False,"(1200, 10000]",19.8,False,1.1000567721005676,0.6555679072015466
DEL425387,2024-05-30,06:32,Warehouse_PL_Warsaw,Breda,NL,Client_13,SMP,,4090.0,1029.0,13.0,179.2695565,Delayed,2.6,30/05/2024,06:32,06:32:00,False,False,False,False,1029.0,False,0.1742172560738581,179.2695565,False,4090.0,False,"(600, 1200]",13.0,False,0.1742172560738581,0.043831187408312954
DEL105582,2024-05-22,14:51,Warehouse_FR_Paris,Essen,DE,Client_10,SMP,,4395.0,621.0,8.8,577.26,On-Time,0.0,22/05/2024,14:51,14:51:00,False,False,False,False,621.0,False,0.9295652173913044,577.26,False,4395.0,False,"(600, 1200]",8.8,False,0.9295652173913044,0.1313447098976109
DEL772256,2024-04-01,11:12,Warehouse_DE_Hamburg,Stuttgart,DE,Client_3,SMP,,5596.0,185.0,2.3,181.6,On-Time,0.0,01/04/2024,11:12,11:12:00,False,False,False,False,185.0,False,0.9816216216216216,181.6,False,5596.0,False,"(150, 300]",2.3,False,0.9816216216216216,0.032451751250893494
DEL129959,2024-01-09,21:22,Warehouse_FR_Paris,Brussels,BE,Client_35,Cheese,,3214.0,332.0,5.2,343.99,On-Time,0.0,09/01/2024,21:22,21:22:00,False,False,False,False,332.0,False,1.0361144578313253,343.99,False,3214.0,False,"(300, 600]",5.2,False,1.0361144578313253,0.10702862476664593
DEL717100,2024-06-23,,Warehouse_FR_Paris,Seville,ES,Client_2,Cheese,,2667.0,860.0,13.1,831.0,On-Time,0.0,23/06/2024,,,False,False,False,False,860.0,False,0.9662790697674418,831.0,False,2667.0,False,"(600, 1200]",13.1,False,0.9662790697674418,0.31158605174353204
DEL718428,2024-05-13,21:17,Warehouse_PL_Warsaw,Zaragoza,ES,Client_15,Cheese,,3471.0,2297.0,27.4,2228.6,On-Time,0.0,13/05/2024,21:17,21:17:00,False,False,False,False,2297.0,False,0.9702220287331301,2228.6,False,3471.0,False,"(1200, 10000]",27.4,False,0.9702220287331301,0.6420628061077499
DEL971437,2024-04-16,04:48,Warehouse_DE_Hamburg,Brussels,BE,Client_34,Butter,A,2617.0,535.0,6.7,757.89,On-Time,0.0,16/04/2024,04:48,04:48:00,False,False,False,False,535.0,False,1.4166168224299065,757.89,False,2617.0,False,"(300, 600]",6.7,False,1.4166168224299065,0.2896025983951089
DEL608093,2024-03-09,23:52,Warehouse_FR_Paris,Tilburg,NL,Client_32,SMP,,4269.0,426.0,5.5,367.23,On-Time,0.0,09/03/2024,23:52,23:52:00,False,False,False,False,426.0,False,0.8620422535211268,367.23,False,4269.0,False,"(300, 600]",5.5,False,0.8620422535211268,0.08602248770203795
DEL319995,2024-04-17,00:28,Warehouse_DE_Hamburg,Leipzig,DE,Client_1,SMP,,4959.0,157.0,8.469388718,144.02,On-Time,0.0,17/04/2024,00:28,00:28:00,False,False,False,False,157.0,False,0.9173248407643313,144.02,False,4959.0,False,"(150, 300]",8.469388718,False,0.9173248407643313,0.029042145593869733
DEL814464,2024-03-08,12:24,Warehouse_FR_Paris,Katowice,PL,Client_26,Butter,B,1572.0,1415.0,18.0,1606.26,Delayed,2.3,08/03/2024,12:24,12:24:00,False,False,False,False,1415.0,False,1.135166077738516,1606.26,False,1572.0,False,"(1200, 10000]",18.0,False,1.135166077738516,1.021793893129771
DEL784653,2024-04-28,13:06,Warehouse_DE_Hamburg,Paris,FR,Client_19,Butter,A,2440.0,1187.0,14.5,1688.32,Delayed,10.0,28/04/2024,13:06,13:06:00,False,False,False,False,1187.0,False,1.4223420387531591,1688.32,False,2440.0,False,"(600, 1200]",14.5,False,1.4223420387531591,0.6919344262295082
DEL398074,2024-06-09,15:14,Warehouse_DE_Hamburg,Lublin,PL,Client_33,Butter,A,3318.0,769.0,10.1,1088.98,On-Time,0.0,09/06/2024,15:14,15:14:00,False,False,False,False,769.0,False,1.4160988296488948,1088.98,False,3318.0,False,"(600, 1200]",10.1,False,1.4160988296488948,0.328203737191079
DEL990856,2024-05-09,20:01,Warehouse_PL_Warsaw,The Hague,NL,Client_14,Cheese,,2755.0,1012.0,16.0,887.73,On-Time,0.0,09/05/2024,20:01,20:01:00,False,False,False,False,1012.0,False,0.877203557312253,887.73,False,2755.0,False,"(600, 1200]",16.0,False,0.877203557312253,0.3222250453720508
DEL256206_DUP,2024-05-26,00:26,Warehouse_DE_Hamburg,Frankfurt,DE,Client_33,SMP,,4464.0,583.0,6.7,485.62,On-Time,0.0,26/05/2024,00:26,00:26:00,False,False,False,False,583.0,False,0.832967409948542,485.62,False,4464.0,False,"(300, 600]",6.7,False,0.832967409948542,0.10878584229390681
DEL409116,2024-04-05,00:20,Warehouse_FR_Paris,Rome,IT,Client_13,Cheese,,2218.0,1067.0,,1119.44,On-Time,0.0,05/04/2024,00:20,00:20:00,False,False,False,True,1067.0,False,1.0491471415182756,1119.44,False,2218.0,False,"(600, 1200]",12.6,True,1.0491471415182756,0.504706943192065
DEL105706,2024-01-22,21:53,Warehouse_PL_Warsaw,Leipzig,DE,Client_11,Cheese,,3461.0,859.0,12.9,784.62,Delayed,8.3,22/01/2024,21:53,21:53:00,False,False,False,False,859.0,False,0.9134109429569267,784.62,False,3461.0,False,"(600, 1200]",12.9,False,0.9134109429569267,0.22670326495232593
DEL557798,2024-03-11,04:37,Warehouse_FR_Paris,Dortmund,DE,Client_12,Cheese,,,620.0,9.0,766.47,On-Time,0.0,11/03/2024,04:37,04:37:00,False,False,True,False,620.0,False,1.236241935483871,766.47,False,2829.0,True,"(600, 1200]",9.0,False,1.236241935483871,0.27093319194061505
DEL336337,2024-03-03,18:32,Warehouse_DE_Hamburg,Nijmegen,NL,Client_32,Butter,C,1214.0,489.0,5.6,608.62,On-Time,0.0,03/03/2024,18:32,18:32:00,False,False,False,False,489.0,False,1.2446216768916156,608.62,False,1214.0,False,"(300, 600]",5.6,False,1.2446216768916156,0.501334431630972
